team_name,team_code,round,dayofweek,date,comp,venue,result,opponent,goals_for,goals_against,xg_for,xg_against,possession,attendance,captain,formation,referee,shots,shots_on_target,shots_on_target_pct,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,expected_goals,expected_goals_non_penalty,expected_goals_non_penalty_per_shot,expected_goals_net,expected_goals_non_penalty_net,shots_against,shots_on_target_against,shots_on_target_pct_against,goals_per_shot_against,goals_per_shot_on_target_against,average_shot_distance_against,shots_free_kicks_against,pens_made_against,pens_att_against,expected_goals_against,expected_goals_non_penalty_against,expected_goals_non_penalty_per_shot_against,expected_goals_net_against,expected_goals_non_penalty_net_against,sca,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,sca_against,sca_passes_live_against,sca_passes_dead_against,sca_take_ons_against,sca_shots_against,sca_fouled_against,sca_defense_against,gca_against,gca_passes_live_against,gca_passes_dead_against,gca_take_ons_against,gca_shots_against,gca_fouled_against,gca_defense_against,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,cards_yellow_against,cards_red_against,cards_yellow_red_against,fouls_against,fouled_against,offsides_against,crosses_against,interceptions_against,tackles_won_against,pens_won_against,pens_conceded_against,own_goals_against,ball_recoveries_against,aerials_won_against,aerials_lost_against,aerials_won_pct_against
Fulham,fd962109,Matchweek 3,Sat,2023-08-26,EPL,Away,D,Arsenal,2,2,0.6,3.2,29,"59,961",Bobby De Cordova-Reid,4-3-3,Paul Tierney,8,3,37.5,0.25,0.67,17.8,0,0,0,0.6,0.6,0.07,+1.4,+1.4,18,9,50.0,0.06,0.11,13.8,0,1,1,3.2,2.4,0.14,-1.2,-1.4,9,4,2,0,2,0,1,1,0,1,0,0,0,0,34,27,2,1,3,1,0,3,2,0,0,0,1,0,6,1,1,5,5,1,11,6,10,0,1,0,50,14,9,60.9,0,0,0,6,5,4,32,6,8,1,0,0,56,9,14,39.1
Fulham,fd962109,Matchweek 4,Sat,2023-09-02,EPL,Away,L,Manchester City,1,5,1.4,2.2,32,"52,899",Tom Cairney,4-3-3,Michael Oliver,6,4,66.7,0.17,0.25,11.4,0,0,0,1.4,1.4,0.31,-0.4,-0.4,6,4,66.7,0.67,1.00,14.8,0,1,1,2.2,1.4,0.25,+2.8,+2.6,10,6,1,1,2,0,0,1,0,0,0,1,0,0,13,9,1,1,1,1,0,9,5,1,1,1,1,0,4,0,0,12,11,1,11,7,9,0,1,0,47,6,8,42.9,2,0,0,12,11,1,9,8,10,1,0,0,46,8,6,57.1
Fulham,fd962109,Matchweek 5,Sat,2023-09-16,EPL,Home,W,Luton Town,1,0,1.0,1.1,77,"24,467",Tim Ream,4-3-3,Michael Salisbury,13,2,15.4,0.08,0.50,19.5,2,0,0,1.0,1.0,0.07,0.0,0.0,7,2,28.6,0.00,0.00,10.0,0,0,0,1.1,1.1,0.16,-1.1,-1.1,25,21,1,0,1,2,0,2,2,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,13,0,24,7,9,0,0,0,51,11,18,37.9,2,0,0,14,6,1,12,11,13,0,0,0,44,18,11,62.1
Fulham,fd962109,Matchweek 6,Sat,2023-09-23,EPL,Away,D,Crystal Palace,0,0,0.6,0.3,49,"25,072",Tim Ream,4-3-3,Paul Tierney,10,5,50.0,0.00,0.00,18.7,1,0,0,0.6,0.6,0.06,-0.6,-0.6,7,3,42.9,0.00,0.00,18.9,1,0,0,0.3,0.3,0.04,-0.3,-0.3,19,15,0,1,1,2,0,0,0,0,0,0,0,0,13,7,2,2,0,2,0,0,0,0,0,0,0,0,2,0,0,15,10,1,18,9,11,0,0,0,66,16,13,55.2,3,0,0,10,15,3,15,5,9,0,0,0,58,13,16,44.8
Fulham,fd962109,Matchweek 7,Mon,2023-10-02,EPL,Home,L,Chelsea,0,2,1.1,1.7,56,"24,445",Tim Ream,4-3-3,Tim Robinson,10,3,30.0,0.00,0.00,13.2,0,0,0,1.1,1.1,0.11,-1.1,-1.1,11,4,36.4,0.18,0.50,19.8,1,0,0,1.7,1.7,0.16,+0.3,+0.3,19,15,3,0,1,0,0,0,0,0,0,0,0,0,14,9,1,0,2,1,1,3,2,0,0,0,0,1,1,0,0,15,11,2,22,13,7,0,0,0,46,9,8,52.9,4,0,0,12,14,4,4,8,11,0,0,0,54,8,9,47.1
Fulham,fd962109,Matchweek 8,Sat,2023-10-07,EPL,Home,W,Sheffield Utd,3,1,2.2,0.6,60,"24,361",Tim Ream,4-3-3,Samuel Barrott,20,6,30.0,0.10,0.33,20.2,0,0,0,2.2,2.2,0.11,-0.2,-0.2,5,2,40.0,0.00,0.00,16.6,0,0,0,0.6,0.6,0.11,-0.6,-0.6,31,23,2,3,2,0,1,4,4,0,0,0,0,0,9,4,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,8,10,2,29,12,15,0,0,1,59,20,18,52.6,2,0,0,10,8,1,12,11,13,0,0,1,58,18,20,47.4
Fulham,fd962109,Matchweek 9,Mon,2023-10-23,EPL,Away,L,Tottenham,0,2,1.0,1.5,45,"61,286",Tim Ream,4-2-3-1,Anthony Taylor,10,3,30.0,0.00,0.00,17.6,0,0,0,1.0,1.0,0.10,-1.0,-1.0,15,5,33.3,0.13,0.40,17.2,0,0,0,1.5,1.5,0.10,+0.5,+0.5,18,14,2,2,0,0,0,0,0,0,0,0,0,0,26,16,3,1,3,2,1,4,3,0,1,0,0,0,0,0,0,14,10,6,19,12,11,0,0,0,57,4,5,44.4,2,0,0,10,14,4,11,6,12,0,0,0,55,5,4,55.6
Fulham,fd962109,Matchweek 10,Sun,2023-10-29,EPL,Away,D,Brighton,1,1,0.7,1.4,29,"31,550",Tim Ream,4-2-3-1,Michael Salisbury,10,5,50.0,0.10,0.20,19.3,0,0,0,0.7,0.7,0.07,+0.3,+0.3,18,6,33.3,0.06,0.17,18.1,1,0,0,1.4,1.4,0.08,-0.4,-0.4,16,12,0,1,2,0,1,2,2,0,0,0,0,0,28,21,1,2,3,1,0,2,2,0,0,0,0,0,3,0,0,8,11,1,11,19,17,0,0,0,51,10,13,43.5,0,0,0,12,8,0,15,6,15,0,0,0,57,13,10,56.5
Fulham,fd962109,Matchweek 11,Sat,2023-11-04,EPL,Home,L,Manchester Utd,0,1,1.0,0.7,45,"24,415",Tim Ream,4-2-3-1,John Brooks,18,2,11.1,0.00,0.00,18.6,1,0,0,1.0,1.0,0.06,-1.0,-1.0,12,5,41.7,0.08,0.20,18.3,1,0,0,0.7,0.7,0.06,+0.3,+0.3,30,17,6,3,2,2,0,0,0,0,0,0,0,0,24,18,1,3,0,2,0,2,0,0,2,0,0,0,5,0,0,9,15,1,19,9,9,0,0,0,59,19,20,48.7,2,0,0,15,9,2,14,6,9,0,0,0,55,20,19,51.3
Fulham,fd962109,Matchweek 12,Sun,2023-11-12,EPL,Away,L,Aston Villa,1,3,0.9,3.0,49,"41,608",Tim Ream,4-2-3-1,Simon Hooper,9,5,55.6,0.11,0.20,19.5,0,0,0,0.9,0.9,0.10,+0.1,+0.1,12,6,50.0,0.17,0.33,13.5,0,0,0,3.0,3.0,0.26,-1.0,-1.0,17,14,0,2,1,0,0,2,2,0,0,0,0,0,22,16,2,2,2,0,0,4,3,0,1,0,0,0,5,0,0,17,4,7,14,13,6,0,0,1,52,6,10,37.5,2,0,0,4,17,3,8,10,4,0,0,0,47,10,6,62.5
Fulham,fd962109,Matchweek 13,Mon,2023-11-27,EPL,Home,W,Wolves,3,2,2.9,1.4,60,"24,366",Tom Cairney,4-2-3-1,Michael Salisbury,10,4,40.0,0.10,0.25,22.9,0,2,2,2.9,1.3,0.13,+0.1,-0.3,9,5,55.6,0.11,0.20,16.6,0,1,1,1.4,0.6,0.06,+0.6,+0.4,24,19,2,0,1,2,0,6,4,0,0,0,2,0,15,12,1,1,0,1,0,3,1,0,1,0,1,0,2,0,0,13,13,1,18,16,7,2,1,0,51,11,6,64.7,2,0,0,13,12,1,6,4,6,1,2,0,51,6,11,35.3
Fulham,fd962109,Matchweek 14,Sun,2023-12-03,EPL,Away,L,Liverpool,3,4,1.2,2.1,39,"50,124",Tim Ream,4-2-3-1,Stuart Attwell,9,5,55.6,0.33,0.60,13.3,0,0,0,1.2,1.2,0.13,+1.8,+1.8,26,12,46.2,0.12,0.25,18.9,1,0,0,2.1,2.1,0.09,+0.9,+0.9,14,10,2,1,1,0,0,5,4,0,0,1,0,0,40,29,2,0,7,2,0,3,2,0,0,1,0,0,0,0,0,7,6,1,10,33,9,0,0,1,57,15,12,55.6,0,0,0,6,7,5,13,13,11,0,0,0,73,12,15,44.4
Fulham,fd962109,Matchweek 15,Wed,2023-12-06,EPL,Home,W,Nott'ham Forest,5,0,2.5,0.3,63,"24,105",Tom Cairney,4-2-3-1,Joshua Smith,14,6,42.9,0.36,0.83,17.3,1,0,0,2.5,2.5,0.18,+2.5,+2.5,4,1,25.0,0.00,0.00,15.3,0,0,0,0.3,0.3,0.07,-0.3,-0.3,27,23,1,1,1,1,0,10,9,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,2,15,10,20,0,0,0,51,16,9,64.0,1,0,0,10,7,3,6,6,8,0,0,0,41,9,16,36.0
Fulham,fd962109,Matchweek 16,Sun,2023-12-10,EPL,Home,W,West Ham,5,0,2.3,1.3,63,"23,988",Tom Cairney,4-2-3-1,Paul Tierney,14,8,57.1,0.36,0.63,17.7,0,0,0,2.3,2.3,0.17,+2.7,+2.7,9,5,55.6,0.00,0.00,19.2,1,0,0,1.3,1.3,0.15,-1.3,-1.3,27,21,2,1,3,0,0,9,6,1,0,2,0,0,16,11,2,1,0,1,1,0,0,0,0,0,0,0,2,0,0,5,9,0,17,8,9,0,0,0,58,14,5,73.7,1,0,0,10,5,0,18,12,7,0,0,0,48,5,14,26.3
Fulham,fd962109,Matchweek 17,Sat,2023-12-16,EPL,Away,L,Newcastle Utd,0,3,0.3,3.5,30,"52,055",Tom Cairney,4-2-3-1,Samuel Barrott,6,4,66.7,0.00,0.00,23.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,27,10,37.0,0.11,0.30,14.4,0,0,0,3.5,3.5,0.14,-0.5,-0.5,10,10,0,0,0,0,0,0,0,0,0,0,0,0,52,40,2,4,4,1,1,5,1,0,3,1,0,0,2,1,0,12,7,0,10,12,11,0,0,0,34,4,17,19.0,0,0,0,7,12,2,28,8,6,0,0,0,46,17,4,81.0
Fulham,fd962109,Matchweek 18,Sat,2023-12-23,EPL,Home,L,Burnley,0,2,1.3,0.4,66,"23,598",Tom Cairney,4-2-3-1,Rebecca Welch,19,5,26.3,0.00,0.00,16.3,1,0,0,1.3,1.3,0.07,-1.3,-1.3,7,2,28.6,0.29,1.00,19.5,0,0,0,0.4,0.4,0.05,+1.6,+1.6,34,24,3,3,3,1,0,0,0,0,0,0,0,0,14,13,1,0,0,0,0,4,4,0,0,0,0,0,2,0,0,5,16,2,25,13,7,0,0,0,58,18,10,64.3,1,0,0,17,5,3,16,9,12,0,0,0,48,10,18,35.7
Fulham,fd962109,Matchweek 19,Tue,2023-12-26,EPL,Away,L,Bournemouth,0,3,0.3,1.8,57,"11,099",Tom Cairney,4-2-3-1,Tim Robinson,8,3,37.5,0.00,0.00,21.6,1,0,0,0.3,0.3,0.03,-0.3,-0.3,15,3,20.0,0.13,0.67,18.5,0,1,1,1.8,1.0,0.07,+1.2,+1.0,15,10,1,2,1,1,0,0,0,0,0,0,0,0,30,23,0,5,1,1,0,6,4,0,1,0,1,0,2,0,0,10,10,0,24,8,12,0,1,0,52,12,16,42.9,0,0,0,10,9,3,13,10,9,1,0,0,54,16,12,57.1
Fulham,fd962109,Matchweek 20,Sun,2023-12-31,EPL,Home,W,Arsenal,2,1,1.2,1.6,40,"24,444",Tom Cairney,4-2-3-1,Joshua Smith,15,4,26.7,0.13,0.50,18.2,1,0,0,1.2,1.2,0.08,+0.8,+0.8,13,3,23.1,0.08,0.33,15.4,1,0,0,1.6,1.6,0.13,-0.6,-0.6,22,11,2,2,5,1,1,3,2,0,0,1,0,0,23,18,0,2,1,2,0,1,0,0,0,1,0,0,4,0,0,11,8,4,19,17,6,0,0,0,48,10,10,50.0,1,0,0,10,11,0,20,7,9,0,0,0,49,10,10,50.0
Fulham,fd962109,Matchweek 21,Sat,2024-01-13,EPL,Away,L,Chelsea,0,1,0.8,2.2,45,"39,643",Tom Cairney,4-2-3-1,Anthony Taylor,14,4,28.6,0.00,0.00,22.0,2,0,0,0.8,0.8,0.06,-0.8,-0.8,16,2,12.5,0.00,0.00,17.5,0,1,1,2.2,1.4,0.09,-1.2,-1.4,23,15,3,0,2,2,1,0,0,0,0,0,0,0,28,23,2,0,1,2,0,2,1,0,0,0,1,0,1,0,0,9,13,0,17,18,15,0,1,0,40,15,14,51.7,5,0,0,13,8,4,19,7,8,1,0,0,53,14,15,48.3
Fulham,fd962109,Matchweek 22,Tue,2024-01-30,EPL,Home,D,Everton,0,0,1.6,1.9,70,"24,376",Tom Cairney,4-2-3-1,Thomas Bramall,25,5,20.0,0.00,0.00,17.3,0,0,0,1.6,1.6,0.07,-1.6,-1.6,21,2,9.5,0.00,0.00,14.4,2,0,0,1.9,1.9,0.11,-1.9,-1.9,42,34,5,0,2,0,1,0,0,0,0,0,0,0,36,18,4,1,8,2,3,0,0,0,0,0,0,0,1,0,0,6,12,3,33,8,5,0,0,0,40,14,23,37.8,2,0,0,13,6,2,17,11,12,0,0,0,37,23,14,62.2
Fulham,fd962109,Matchweek 23,Sat,2024-02-03,EPL,Away,D,Burnley,2,2,1.5,1.8,56,"20,203",Tim Ream,4-2-3-1,Darren Bond,15,7,46.7,0.13,0.29,13.2,0,0,0,1.5,1.5,0.10,+0.5,+0.5,12,4,33.3,0.17,0.50,15.4,0,0,0,1.8,1.8,0.15,+0.2,+0.2,27,18,5,0,3,0,1,3,2,1,0,0,0,0,23,15,3,2,2,0,1,4,4,0,0,0,0,0,2,0,0,7,11,1,24,17,5,0,0,0,43,27,24,52.9,2,0,0,11,7,1,11,8,12,0,0,0,42,24,27,47.1
Fulham,fd962109,Matchweek 24,Sat,2024-02-10,EPL,Home,W,Bournemouth,3,1,1.6,1.8,49,"24,271",Tom Cairney,4-2-3-1,Darren England,7,6,85.7,0.43,0.50,11.4,0,0,0,1.6,1.6,0.22,+1.4,+1.4,25,4,16.0,0.04,0.25,16.7,1,0,0,1.8,1.8,0.07,-0.8,-0.8,14,12,0,0,0,0,2,6,6,0,0,0,0,0,44,29,6,1,4,2,2,2,1,1,0,0,0,0,1,0,0,11,9,1,14,8,14,0,0,0,55,25,29,46.3,2,0,0,11,11,3,29,7,10,0,0,0,62,29,25,53.7
Fulham,fd962109,Matchweek 25,Sat,2024-02-17,EPL,Home,L,Aston Villa,1,2,1.5,1.5,52,"24,401",Tom Cairney,4-2-3-1,Lewis Smith,15,4,26.7,0.07,0.25,14.7,0,0,0,1.5,1.5,0.10,-0.5,-0.5,12,3,25.0,0.17,0.67,16.8,1,0,0,1.5,1.5,0.13,+0.5,+0.5,26,20,3,1,2,0,0,2,2,0,0,0,0,0,20,11,3,2,3,1,0,2,2,0,0,0,0,0,5,0,0,11,4,2,30,3,8,0,0,0,37,7,8,46.7,2,0,0,6,11,6,10,4,8,0,0,0,30,8,7,53.3
Fulham,fd962109,Matchweek 26,Sat,2024-02-24,EPL,Away,W,Manchester Utd,2,1,1.2,1.7,43,"73,487",Harrison Reed,4-2-3-1,Michael Oliver,17,5,29.4,0.12,0.40,17.1,0,0,0,1.2,1.2,0.07,+0.8,+0.8,21,8,38.1,0.05,0.13,17.3,0,0,0,1.7,1.7,0.08,-0.7,-0.7,31,22,4,2,2,0,1,3,1,0,1,1,0,0,38,29,4,1,2,1,1,1,0,0,0,1,0,0,5,0,0,11,6,1,19,8,12,0,0,0,36,10,9,52.6,2,0,0,6,10,2,14,9,9,0,0,0,36,9,10,47.4
Fulham,fd962109,Matchweek 27,Sat,2024-03-02,EPL,Home,W,Brighton,3,0,1.3,1.3,30,"24,460",Harrison Reed,4-2-3-1,Simon Hooper,12,5,41.7,0.25,0.60,14.6,0,0,0,1.3,1.3,0.11,+1.7,+1.7,15,5,33.3,0.00,0.00,17.6,0,0,0,1.3,1.3,0.09,-1.3,-1.3,20,15,2,0,1,0,2,4,3,0,0,0,0,1,30,22,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,16,9,2,14,8,12,0,0,0,45,12,17,41.4,2,0,0,10,16,4,28,8,12,0,0,0,47,17,12,58.6
Fulham,fd962109,Matchweek 28,Sat,2024-03-09,EPL,Away,L,Wolves,1,2,2.6,0.8,52,"30,860",Harrison Reed,4-2-3-1,Tony Harrington,23,6,26.1,0.04,0.17,14.1,0,0,0,2.6,2.6,0.12,-1.6,-1.6,8,3,37.5,0.13,0.33,16.3,0,0,0,0.8,0.8,0.10,+0.2,+0.2,37,28,1,0,7,0,1,2,2,0,0,0,0,0,15,11,1,0,1,1,1,2,1,0,0,0,1,0,2,0,0,11,7,0,15,4,18,0,0,1,46,12,9,57.1,2,0,0,7,11,3,16,6,2,0,0,0,44,9,12,42.9
Fulham,fd962109,Matchweek 29,Sat,2024-03-16,EPL,Home,W,Tottenham,3,0,2.6,2.4,43,"24,410",Bernd Leno,4-2-3-1,Robert Jones,16,7,43.8,0.19,0.43,12.7,0,0,0,2.6,2.6,0.18,+0.4,+0.4,14,5,35.7,0.00,0.00,14.0,0,0,0,2.4,2.4,0.17,-2.4,-2.4,28,20,3,1,4,0,0,5,4,0,0,1,0,0,26,23,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,9,10,2,17,13,9,0,0,0,42,11,14,44.0,3,0,0,10,9,4,10,8,9,0,0,0,59,14,11,56.0
Fulham,fd962109,Matchweek 30,Sat,2024-03-30,EPL,Away,D,Sheffield Utd,3,3,1.3,1.9,73,"30,010",Bernd Leno,4-2-3-1,Tim Robinson,24,9,37.5,0.13,0.33,17.6,0,0,0,1.3,1.3,0.06,+1.7,+1.7,8,4,50.0,0.38,0.75,15.7,0,0,0,1.9,1.9,0.24,+1.1,+1.1,44,26,10,3,2,3,0,6,4,1,1,0,0,0,12,8,3,1,0,0,0,6,5,1,0,0,0,0,1,0,0,13,10,0,41,3,6,0,0,0,39,19,23,45.2,4,0,0,10,13,2,10,6,11,0,0,0,33,23,19,54.8
Fulham,fd962109,Matchweek 31,Tue,2024-04-02,EPL,Away,L,Nott'ham Forest,1,3,1.5,1.5,66,"28,997",Bernd Leno,4-2-3-1,Michael Oliver,18,3,16.7,0.06,0.33,12.3,0,0,0,1.5,1.5,0.08,-0.5,-0.5,16,4,25.0,0.19,0.75,18.5,0,0,0,1.5,1.5,0.10,+1.5,+1.5,33,27,3,0,3,0,0,2,1,1,0,0,0,0,28,21,3,2,1,1,0,6,5,1,0,0,0,0,0,0,0,8,6,0,37,4,11,0,0,0,46,19,14,57.6,1,0,0,7,7,2,7,12,7,0,0,0,42,14,19,42.4
Fulham,fd962109,Matchweek 32,Sat,2024-04-06,EPL,Home,L,Newcastle Utd,0,1,1.2,1.0,66,"24,418",Tom Cairney,4-2-3-1,Samuel Allison,14,4,28.6,0.00,0.00,17.6,0,0,0,1.2,1.2,0.09,-1.2,-1.2,12,5,41.7,0.08,0.20,16.8,0,0,0,1.0,1.0,0.08,0.0,0.0,26,22,1,2,1,0,0,0,0,0,0,0,0,0,22,17,2,2,1,0,0,2,2,0,0,0,0,0,1,0,0,10,13,0,40,9,9,0,0,0,54,9,9,50.0,2,0,0,13,9,2,11,10,6,0,0,0,36,9,9,50.0
Fulham,fd962109,Matchweek 33,Sun,2024-04-14,EPL,Away,W,West Ham,2,0,3.2,0.9,42,"62,459",Bernd Leno,4-2-3-1,Stuart Attwell,18,10,55.6,0.11,0.20,15.1,0,0,0,3.2,3.2,0.18,-1.2,-1.2,15,4,26.7,0.00,0.00,16.2,0,0,0,0.9,0.9,0.06,-0.9,-0.9,32,25,2,2,3,0,0,4,3,0,1,0,0,0,28,22,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,13,6,0,10,5,12,0,0,0,49,14,14,50.0,1,0,0,6,12,1,35,7,8,0,0,0,49,14,14,50.0
Fulham,fd962109,Matchweek 34,Sun,2024-04-21,EPL,Home,L,Liverpool,1,3,0.8,1.0,40,"24,414",Bobby De Cordova-Reid,4-2-3-1,Craig Pawson,12,5,41.7,0.08,0.20,17.1,1,0,0,0.8,0.8,0.07,+0.2,+0.2,14,7,50.0,0.21,0.43,18.8,2,0,0,1.0,1.0,0.07,+2.0,+2.0,19,13,1,0,3,2,0,1,0,0,0,1,0,0,22,18,0,2,0,2,0,5,3,0,1,0,1,0,3,0,0,5,10,1,16,7,6,0,0,0,51,11,14,44.0,0,0,0,11,5,3,15,10,6,0,0,0,52,14,11,56.0
Fulham,fd962109,Matchweek 35,Sat,2024-04-27,EPL,Home,D,Crystal Palace,1,1,1.1,1.0,53,"24,142",Harrison Reed,4-2-3-1,Stuart Attwell,9,2,22.2,0.11,0.50,14.9,0,0,0,1.1,1.1,0.13,-0.1,-0.1,14,4,28.6,0.07,0.25,19.7,0,0,0,1.0,1.0,0.07,0.0,0.0,16,14,1,0,1,0,0,2,2,0,0,0,0,0,22,15,1,3,0,1,2,2,2,0,0,0,0,0,0,0,0,11,13,1,14,8,17,0,0,0,61,15,24,38.5,2,0,0,15,10,1,21,12,13,0,0,0,65,24,15,61.5
Fulham,fd962109,Matchweek 36,Sat,2024-05-04,EPL,Away,D,Brentford,0,0,1.3,0.6,46,"17,090",Bernd Leno,4-2-3-1,Graham Scott,15,3,20.0,0.00,0.00,17.4,0,0,0,1.3,1.3,0.09,-1.3,-1.3,7,2,28.6,0.00,0.00,12.9,0,0,0,0.6,0.6,0.09,-0.6,-0.6,28,21,1,3,2,0,1,0,0,0,0,0,0,0,12,7,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,6,3,0,24,7,12,0,0,0,55,15,17,46.9,1,0,0,3,6,1,25,16,4,0,0,0,52,17,15,53.1
Fulham,fd962109,Matchweek 37,Sat,2024-05-11,EPL,Home,L,Manchester City,0,4,0.1,3.2,36,"24,418",Bobby De Cordova-Reid,4-2-3-1,Anthony Taylor,1,1,100.0,0.00,0.00,9.6,0,0,0,0.1,0.1,0.12,-0.1,-0.1,15,8,53.3,0.20,0.38,17.6,0,1,1,3.2,2.4,0.16,+0.8,+0.6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,30,28,0,1,0,1,0,8,6,0,1,0,1,0,3,1,1,9,5,0,13,6,6,0,1,0,31,5,8,38.5,0,0,0,6,8,0,9,7,5,1,0,0,39,8,5,61.5
Fulham,fd962109,Matchweek 38,Sun,2024-05-19,EPL,Away,W,Luton Town,4,2,1.1,2.0,59,"12,027",Tim Ream,4-2-3-1,Matt Donohue,16,8,50.0,0.25,0.50,21.6,2,0,0,1.1,1.1,0.07,+2.9,+2.9,14,5,35.7,0.07,0.20,19.3,2,1,1,2.0,1.3,0.09,0.0,-0.3,30,23,3,1,0,3,0,8,6,1,0,0,1,0,27,17,0,3,1,6,0,4,1,0,0,1,2,0,4,0,0,20,14,1,15,4,9,0,1,0,34,6,11,35.3,5,0,0,15,20,8,17,5,4,1,0,0,32,11,6,64.7
Liverpool,822bd0ba,Matchweek 1,Sun,2023-08-13,EPL,Away,D,Chelsea,1,1,1.3,1.4,35,"40,096",Virgil van Dijk,4-3-3,Anthony Taylor,13,1,7.7,0.08,1.00,17.8,0,0,0,1.3,1.3,0.10,-0.3,-0.3,10,4,40.0,0.10,0.25,13.2,1,0,0,1.4,1.4,0.14,-0.4,-0.4,24,21,2,0,1,0,0,2,2,0,0,0,0,0,19,15,1,1,0,2,0,2,2,0,0,0,0,0,3,0,0,13,5,5,12,10,9,0,0,0,62,6,11,35.3,3,0,0,5,13,3,26,7,9,0,0,0,63,11,6,64.7
Liverpool,822bd0ba,Matchweek 2,Sat,2023-08-19,EPL,Home,W,Bournemouth,3,1,3.0,1.3,64,"53,145",Virgil van Dijk,4-3-3,Thomas Bramall,25,9,36.0,0.12,0.33,16.8,1,0,1,3.0,2.1,0.09,0.0,+0.9,13,5,38.5,0.08,0.20,19.7,1,0,0,1.3,1.3,0.10,-0.3,-0.3,40,21,5,4,7,2,1,4,1,0,1,2,0,0,21,11,1,3,2,1,3,1,1,0,0,0,0,0,1,1,0,11,13,0,16,11,11,1,0,0,58,19,11,63.3,3,0,0,13,10,3,10,14,11,0,1,0,61,11,19,36.7
Liverpool,822bd0ba,Matchweek 3,Sun,2023-08-27,EPL,Away,W,Newcastle Utd,2,1,0.9,2.0,41,"52,214",Virgil van Dijk,4-3-3,John Brooks,9,4,44.4,0.22,0.50,17.2,1,0,0,0.9,0.9,0.10,+1.1,+1.1,23,8,34.8,0.04,0.13,18.3,1,0,0,2.0,2.0,0.09,-1.0,-1.0,16,10,2,1,0,2,1,3,3,0,0,0,0,0,41,30,3,3,2,3,0,0,0,0,0,0,0,0,2,1,0,10,15,1,16,8,7,0,0,0,42,8,9,47.1,1,0,0,16,10,0,13,5,12,0,0,0,53,9,8,52.9
Liverpool,822bd0ba,Matchweek 4,Sun,2023-09-03,EPL,Home,W,Aston Villa,3,0,2.5,0.7,63,"50,109",Trent Alexander-Arnold,4-3-3,Simon Hooper,17,4,23.5,0.12,0.50,14.7,0,0,0,2.5,2.5,0.15,-0.5,-0.5,9,3,33.3,0.00,0.00,12.5,0,0,0,0.7,0.7,0.07,-0.7,-0.7,32,22,6,1,2,1,0,2,0,1,0,1,0,0,17,13,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,7,6,13,8,9,0,0,0,56,8,2,80.0,1,0,0,7,12,1,10,9,6,0,0,1,39,2,8,20.0
Liverpool,822bd0ba,Matchweek 5,Sat,2023-09-16,EPL,Away,W,Wolves,3,1,2.5,0.6,65,"31,257",Andrew Robertson,4-3-3,Michael Oliver,16,5,31.3,0.13,0.40,15.8,0,0,0,2.5,2.5,0.16,-0.5,-0.5,11,2,18.2,0.09,0.50,18.7,0,0,0,0.6,0.6,0.06,+0.4,+0.4,30,28,1,0,1,0,0,4,4,0,0,0,0,0,18,10,3,5,0,0,0,2,1,0,1,0,0,0,3,0,0,4,9,0,18,9,16,0,0,0,57,11,7,61.1,1,0,0,10,4,1,15,13,15,0,0,1,54,7,11,38.9
Liverpool,822bd0ba,Matchweek 6,Sun,2023-09-24,EPL,Home,W,West Ham,3,1,3.0,1.1,63,"50,136",Virgil van Dijk,4-3-3,Chris Kavanagh,21,6,28.6,0.10,0.33,19.3,2,1,1,3.0,2.2,0.11,0.0,-0.2,11,4,36.4,0.09,0.25,13.5,0,0,0,1.1,1.1,0.10,-0.1,-0.1,41,29,5,2,1,4,0,5,3,1,0,0,1,0,20,14,3,0,1,2,0,2,2,0,0,0,0,0,0,0,0,12,13,2,20,9,11,1,0,0,58,26,9,74.3,2,0,0,13,11,1,17,8,18,0,1,0,41,9,26,25.7
