match_id,home_team,away_team,date,season,temporal_weight,home_form_win_rate,home_form_draw_rate,home_form_goals_scored,home_form_goals_conceded,away_form_win_rate,away_form_draw_rate,away_form_goals_scored,away_form_goals_conceded,home_overall_win_rate,away_overall_win_rate,h2h_matches,h2h_home_win_rate,h2h_draw_rate,h2h_avg_goals,ref_avg_yellow,ref_avg_red,odds_home,odds_draw,odds_away,odds_over25,target_result,target_home_goals,target_away_goals,target_total_goals,target_home_cards,target_away_cards,target_total_cards
1903,Everton,Brighton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.67,3.41,2.68,1.81,A,0,3,3,2,1,3
1904,Newcastle,Southampton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.35,5.62,8.1,1.4,H,1,0,1,3,4,7
1905,Nott'm Forest,Bournemouth,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.45,3.49,2.89,1.77,D,1,1,2,1,3,4
1906,West Ham,Aston Villa,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.44,3.69,2.79,1.57,A,1,2,3,1,2,3
1907,Brentford,Crystal Palace,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.46,3.44,2.9,1.81,H,2,1,3,1,5,6
1908,Chelsea,Man City,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.05,4.0,1.83,1.5,A,0,2,2,1,1,2
1909,Leicester,Tottenham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,5.01,4.37,1.63,1.52,D,1,1,2,1,1,2
1910,Brighton,Man United,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.5,3.72,2.69,1.58,H,2,1,3,1,2,3
1911,Crystal Palace,West Ham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.17,3.63,3.25,1.76,A,0,2,2,1,1,2
1912,Fulham,Leicester,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.83,3.73,4.38,1.87,H,2,1,3,2,2,4
1913,Man City,Ipswich,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.09,12.17,26.97,1.29,H,4,1,5,2,3,5
1914,Southampton,Nott'm Forest,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.57,3.32,2.84,1.97,A,0,1,1,3,3,6
1915,Tottenham,Everton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.44,4.95,6.75,1.51,H,4,0,4,0,0,0
1916,Aston Villa,Arsenal,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.41,3.92,1.78,1.73,A,0,2,2,1,3,4
1917,Bournemouth,Newcastle,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.99,3.8,2.25,1.56,D,1,1,2,2,2,4
1918,Wolves,Chelsea,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.37,4.0,1.77,1.64,A,2,6,8,2,3,5
1919,Liverpool,Brentford,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.25,6.78,10.37,1.35,H,2,0,2,2,3,5
1920,Arsenal,Brighton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.35,5.66,8.11,1.53,D,1,1,2,4,2,6
1921,Brentford,Southampton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.77,3.97,4.46,1.73,H,3,1,4,2,1,3
1922,Everton,Bournemouth,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.78,3.4,2.59,1.87,A,2,3,5,2,1,3
1923,Ipswich,Fulham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.1,3.5,2.31,1.82,D,1,1,2,2,3,5
1924,Leicester,Aston Villa,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.62,4.02,1.74,1.69,A,1,2,3,4,5,9
1925,Nott'm Forest,Wolves,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.03,3.66,3.65,1.83,D,1,1,2,3,4,7
1926,West Ham,Man City,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,7.57,5.49,1.38,1.46,A,1,3,4,3,2,5
1927,Chelsea,Crystal Palace,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.63,4.4,5.01,1.52,D,1,1,2,4,2,6
1928,Newcastle,Tottenham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.51,3.97,2.56,1.38,H,2,1,3,4,4,8
1929,Man United,Liverpool,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.82,4.2,1.85,1.43,A,0,3,3,4,1,5
1930,Southampton,Man United,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.56,4.04,1.74,1.61,A,0,3,3,2,4,6
1931,Brighton,Ipswich,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.38,5.16,7.89,1.56,D,0,0,0,4,3,7
1932,Crystal Palace,Leicester,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.63,4.14,5.38,1.76,D,2,2,4,0,3,3
1933,Fulham,West Ham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.42,3.48,2.92,1.72,D,1,1,2,2,3,5
1934,Liverpool,Nott'm Forest,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.22,7.03,12.4,1.41,A,0,1,1,4,4,8
1935,Man City,Brentford,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.17,8.2,14.79,1.35,H,2,1,3,3,1,4
1936,Aston Villa,Everton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.51,4.48,6.34,1.67,H,3,2,5,1,4,5
1937,Bournemouth,Chelsea,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.33,3.96,2.05,1.45,A,0,1,1,6,8,14
1938,Tottenham,Arsenal,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.99,3.59,2.33,1.58,A,0,1,1,5,3,8
1939,Wolves,Newcastle,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.36,3.69,2.11,1.56,A,1,2,3,3,3,6
1940,West Ham,Chelsea,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.49,3.89,2.01,1.52,A,0,3,3,5,2,7
1941,Aston Villa,Wolves,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.59,4.39,5.35,1.58,H,3,1,4,3,6,9
1942,Fulham,Newcastle,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.86,3.51,2.45,1.68,H,3,1,4,6,0,6
1943,Leicester,Everton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.52,3.44,2.82,1.86,D,1,1,2,1,2,3
1944,Liverpool,Bournemouth,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.29,6.31,9.35,1.36,H,3,0,3,1,4,5
1945,Southampton,Ipswich,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.25,3.52,3.17,1.77,D,1,1,2,4,4,8
1946,Tottenham,Brentford,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.55,4.72,5.41,1.42,H,3,1,4,3,1,4
1947,Crystal Palace,Man United,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.85,3.72,2.36,1.6,D,0,0,0,3,1,4
1948,Brighton,Nott'm Forest,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.86,3.83,4.21,1.83,D,2,2,4,3,5,8
1949,Man City,Arsenal,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.83,3.62,4.52,2.02,D,2,2,4,3,5,8
1950,Newcastle,Man City,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,5.09,4.47,1.61,1.49,D,1,1,2,4,4,8
1951,Arsenal,Leicester,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.18,7.82,15.12,1.49,H,4,2,6,2,4,6
1952,Brentford,West Ham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.23,3.62,3.16,1.66,D,1,1,2,2,3,5
1953,Chelsea,Brighton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.74,4.23,4.35,1.5,H,4,2,6,3,2,5
1954,Everton,Crystal Palace,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.73,3.39,2.63,1.87,H,2,1,3,2,1,3
1955,Nott'm Forest,Fulham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.4,3.34,3.07,2.0,A,0,1,1,2,4,6
1956,Wolves,Liverpool,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,8.05,5.55,1.35,1.45,A,1,2,3,2,3,5
1957,Ipswich,Aston Villa,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.15,3.77,1.87,1.73,D,2,2,4,4,1,5
1958,Man United,Tottenham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.36,3.89,2.77,1.42,A,0,3,3,6,3,9
1959,Bournemouth,Southampton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.65,4.29,4.91,1.49,H,3,1,4,2,5,7
1960,Crystal Palace,Liverpool,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,6.36,4.65,1.49,1.59,A,0,1,1,4,2,6
1961,Arsenal,Southampton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.14,9.2,18.63,1.36,H,3,1,4,0,3,3
1962,Brentford,Wolves,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.09,3.64,3.47,1.78,H,5,3,8,2,3,5
1963,Leicester,Bournemouth,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.24,3.66,2.17,1.69,H,1,0,1,4,1,5
1964,Man City,Fulham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.24,6.85,11.11,1.45,H,3,2,5,2,1,3
1965,West Ham,Ipswich,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.8,3.96,4.25,1.69,H,4,1,5,0,1,1
1966,Everton,Newcastle,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.15,3.62,2.23,1.69,D,0,0,0,1,2,3
1967,Aston Villa,Man United,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.21,3.82,3.06,1.53,D,0,0,0,1,5,6
1968,Chelsea,Nott'm Forest,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.48,4.73,6.32,1.55,D,1,1,2,6,3,9
1969,Brighton,Tottenham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.9,4.01,2.23,1.39,H,3,2,5,2,2,4
1970,Tottenham,West Ham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.5,4.91,5.73,1.37,H,4,1,5,1,4,5
1971,Fulham,Aston Villa,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.44,3.5,2.89,1.73,A,1,3,4,4,4,8
1972,Ipswich,Everton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.4,3.42,3.01,1.83,A,0,2,2,1,1,2
1973,Man United,Brentford,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.71,4.28,4.48,1.49,H,2,1,3,2,2,4
1974,Newcastle,Brighton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.01,3.88,3.51,1.51,A,0,1,1,2,2,4
1975,Southampton,Leicester,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.33,3.54,3.03,1.76,A,2,3,5,6,3,9
1976,Bournemouth,Arsenal,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.94,4.09,1.68,1.72,H,2,0,2,1,2,3
1977,Wolves,Man City,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,8.88,5.85,1.31,1.45,A,1,2,3,4,1,5
1978,Liverpool,Chelsea,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.63,4.39,4.89,1.4,H,2,1,3,4,3,7
1979,Nott'm Forest,Crystal Palace,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.36,3.31,3.11,2.14,H,1,0,1,2,3,5
1980,Leicester,Nott'm Forest,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.09,3.32,2.41,2.06,A,1,3,4,5,2,7
1981,Aston Villa,Bournemouth,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.86,3.97,3.97,1.6,D,1,1,2,7,6,13
1982,Brentford,Ipswich,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.67,4.27,4.86,1.65,H,4,3,7,0,2,2
1983,Brighton,Wolves,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.64,4.32,4.94,1.56,D,2,2,4,3,3,6
1984,Man City,Southampton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.11,10.94,21.04,1.27,H,1,0,1,1,3,4
1985,Everton,Fulham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.76,3.37,2.6,1.89,D,1,1,2,1,0,1
1986,Chelsea,Newcastle,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.76,4.26,4.15,1.44,H,2,1,3,6,3,9
1987,Crystal Palace,Tottenham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.97,3.97,1.85,1.59,H,1,0,1,4,4,8
1988,West Ham,Man United,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.89,3.71,2.33,1.51,H,2,1,3,5,1,6
1989,Arsenal,Liverpool,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.49,3.37,2.89,1.89,D,2,2,4,2,2,4
1990,Newcastle,Arsenal,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.77,3.69,1.98,1.82,H,1,0,1,4,4,8
1991,Bournemouth,Man City,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,5.32,4.44,1.59,1.57,H,2,1,3,2,1,3
1992,Ipswich,Leicester,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.27,3.61,3.09,1.71,D,1,1,2,5,2,7
1993,Liverpool,Brighton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.39,5.4,7.12,1.39,H,2,1,3,1,1,2
1994,Nott'm Forest,West Ham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.15,3.52,3.43,1.86,H,3,0,3,1,3,4
1995,Southampton,Everton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.65,3.48,2.66,1.83,H,1,0,1,4,2,6
1996,Wolves,Crystal Palace,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.53,3.4,2.85,1.89,D,2,2,4,1,2,3
1997,Tottenham,Aston Villa,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.93,4.07,3.55,1.44,H,4,1,5,2,0,2
1998,Man United,Chelsea,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.58,3.78,2.56,1.44,D,1,1,2,6,2,8
1999,Fulham,Brentford,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.03,3.73,3.52,1.67,H,2,1,3,2,1,3
2000,Brentford,Bournemouth,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.53,3.59,2.72,1.6,H,3,2,5,2,4,6
2001,Crystal Palace,Fulham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.7,3.48,2.61,1.93,A,0,2,2,2,1,3
2002,West Ham,Everton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.18,3.47,3.38,1.81,D,0,0,0,1,2,3
2003,Wolves,Southampton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.96,3.84,3.67,1.66,H,2,0,2,1,4,5
2004,Brighton,Man City,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.34,4.17,1.75,1.53,H,2,1,3,3,3,6
2005,Liverpool,Aston Villa,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.42,5.26,6.7,1.43,H,2,0,2,0,3,3
2006,Man United,Leicester,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.39,5.35,7.46,1.46,H,3,0,3,0,1,1
2007,Nott'm Forest,Newcastle,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.69,3.31,2.72,1.94,A,1,3,4,1,1,2
2008,Tottenham,Ipswich,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.26,6.76,9.98,1.3,A,1,2,3,1,5,6
2009,Chelsea,Arsenal,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.75,3.49,2.53,1.71,D,1,1,2,4,2,6
2010,Leicester,Chelsea,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,6.75,4.81,1.46,1.48,A,1,2,3,4,3,7
2011,Arsenal,Nott'm Forest,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.37,4.97,8.9,1.81,H,3,0,3,3,2,5
2012,Aston Villa,Crystal Palace,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.63,4.11,5.45,1.75,D,2,2,4,3,2,5
2013,Bournemouth,Brighton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.41,3.62,2.86,1.57,A,1,2,3,2,3,5
2014,Everton,Brentford,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.46,3.41,2.94,1.84,D,0,0,0,0,1,1
2015,Fulham,Wolves,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.65,4.09,5.23,1.68,A,1,4,5,3,0,3
2016,Man City,Tottenham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.49,5.01,5.92,1.31,A,0,4,4,4,2,6
2017,Southampton,Liverpool,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,10.4,5.96,1.28,1.44,A,2,3,5,3,4,7
2018,Ipswich,Man United,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,5.06,4.22,1.63,1.56,D,1,1,2,0,0,0
2019,Newcastle,West Ham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.5,4.57,6.21,1.55,A,0,2,2,1,0,1
2020,Brighton,Southampton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.39,5.29,7.57,1.43,D,1,1,2,2,4,6
2021,Brentford,Leicester,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.66,4.24,4.87,1.58,H,4,1,5,1,1,2
2022,Crystal Palace,Newcastle,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.04,3.56,2.3,1.79,D,1,1,2,3,3,6
2023,Nott'm Forest,Ipswich,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.75,3.82,4.79,1.89,H,1,0,1,1,3,4
2024,Wolves,Bournemouth,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.81,3.61,2.44,1.65,A,2,4,6,4,1,5
2025,West Ham,Arsenal,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,7.09,4.68,1.46,1.7,A,2,5,7,4,1,5
2026,Chelsea,Aston Villa,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.71,4.21,4.51,1.53,H,3,0,3,2,2,4
2027,Man United,Everton,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.54,4.33,6.08,1.75,H,4,0,4,2,3,5
2028,Tottenham,Fulham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.72,4.35,4.24,1.42,D,1,1,2,0,2,2
2029,Liverpool,Man City,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.09,3.7,3.37,1.54,H,2,0,2,1,3,4
2030,Ipswich,Crystal Palace,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,3.09,3.37,2.38,1.98,A,0,1,1,2,4,6
2031,Leicester,West Ham,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.9,3.44,2.47,1.79,H,3,1,4,2,2,4
2032,Everton,Wolves,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,2.14,3.46,3.51,1.98,H,4,0,4,2,0,2
2033,Man City,Nott'm Forest,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.37,5.21,8.25,1.59,H,3,0,3,2,4,6
2034,Newcastle,Liverpool,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,4.27,4.04,1.78,1.59,D,3,3,6,2,5,7
2035,Southampton,Chelsea,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,8.39,5.64,1.34,1.43,A,1,5,6,2,0,2
2036,Arsenal,Man United,,2425,1.275,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0,0.33,0.33,0.0,3.0,0.2,1.46,4.73,6.92,1.63,H,2,0,2,1,3,4
